Date,Open,High,Low,Close,Adj Close,Volume
2017-12-22,15898.000000,15943.400391,11833.000000,13831.799805,13831.799805,22197999616
2017-12-23,13948.700195,15603.200195,13828.799805,14699.200195,14699.200195,13086000128
2017-12-24,14608.200195,14626.000000,12747.700195,13925.799805,13925.799805,11572299776
2017-12-25,13995.900391,14593.000000,13448.900391,14026.599609,14026.599609,10664699904
2017-12-26,14036.599609,16461.199219,14028.900391,16099.799805,16099.799805,13454300160
2017-12-27,16163.500000,16930.900391,15114.299805,15838.500000,15838.500000,12487600128
2017-12-28,15864.099609,15888.400391,13937.299805,14606.500000,14606.500000,12336499712
2017-12-29,14695.799805,15279.000000,14307.000000,14656.200195,14656.200195,13025500160
2017-12-30,14681.900391,14681.900391,12350.099609,12952.200195,12952.200195,14452599808
2017-12-31,12897.700195,14377.400391,12755.599609,14156.400391,14156.400391,12136299520
2018-01-01,14112.200195,14112.200195,13154.700195,13657.200195,13657.200195,10291200000
2018-01-02,13625.000000,15444.599609,13163.599609,14982.099609,14982.099609,16846600192
2018-01-03,14978.200195,15572.799805,14844.500000,15201.000000,15201.000000,16871900160
2018-01-04,15270.700195,15739.700195,14522.200195,15599.200195,15599.200195,21783199744
2018-01-05,15477.200195,17705.199219,15202.799805,17429.500000,17429.500000,23840899072
2018-01-06,17462.099609,17712.400391,16764.599609,17527.000000,17527.000000,18314600448
2018-01-07,17527.300781,17579.599609,16087.700195,16477.599609,16477.599609,15866000384
2018-01-08,16476.199219,16537.900391,14208.200195,15170.099609,15170.099609,18413899776
2018-01-09,15123.700195,15497.500000,14424.000000,14595.400391,14595.400391,16659999744
2018-01-10,14588.500000,14973.299805,13691.200195,14973.299805,14973.299805,18500800512
2018-01-11,14968.200195,15018.799805,13105.900391,13405.799805,13405.799805,16534099968
2018-01-12,13453.900391,14229.900391,13158.099609,13980.599609,13980.599609,12065699840
2018-01-13,13952.400391,14659.500000,13952.400391,14360.200195,14360.200195,12763599872
2018-01-14,14370.799805,14511.799805,13268.000000,13772.000000,13772.000000,11084099584
2018-01-15,13767.299805,14445.500000,13641.700195,13819.799805,13819.799805,12750799872
2018-01-16,13836.099609,13843.099609,10194.900391,11490.500000,11490.500000,18853799936
2018-01-17,11431.099609,11678.000000,9402.290039,11188.599609,11188.599609,18830600192
2018-01-18,11198.799805,12107.299805,10942.500000,11474.900391,11474.900391,15020399616
2018-01-19,11429.799805,11992.799805,11172.099609,11607.400391,11607.400391,10740400128
2018-01-20,11656.200195,13103.000000,11656.200195,12899.200195,12899.200195,11801700352
2018-01-21,12889.200195,12895.900391,11288.200195,11600.099609,11600.099609,9935179776
2018-01-22,11633.099609,11966.400391,10240.200195,10931.400391,10931.400391,10537400320
2018-01-23,10944.500000,11377.599609,10129.700195,10868.400391,10868.400391,9660609536
2018-01-24,10903.400391,11501.400391,10639.799805,11359.400391,11359.400391,9940989952
2018-01-25,11421.700195,11785.700195,11057.400391,11259.400391,11259.400391,8873169920
2018-01-26,11256.000000,11656.700195,10470.299805,11171.400391,11171.400391,9746199552
2018-01-27,11174.900391,11614.900391,10989.200195,11440.700195,11440.700195,7583269888
2018-01-28,11475.299805,12040.299805,11475.299805,11786.299805,11786.299805,8350360064
2018-01-29,11755.500000,11875.599609,11179.200195,11296.400391,11296.400391,7107359744
2018-01-30,11306.799805,11307.200195,10036.200195,10106.299805,10106.299805,8637859840
2018-01-31,10108.200195,10381.599609,9777.419922,10221.099609,10221.099609,8041160192
2018-02-01,10237.299805,10288.799805,8812.280273,9170.540039,9170.540039,9959400448
2018-02-02,9142.280273,9142.280273,7796.490234,8830.750000,8830.750000,12726899712
2018-02-03,8852.120117,9430.750000,8251.629883,9174.910156,9174.910156,7263790080
2018-02-04,9175.700195,9334.870117,8031.220215,8277.009766,8277.009766,7073549824
2018-02-05,8270.540039,8364.839844,6756.680176,6955.270020,6955.270020,9285289984
2018-02-06,7051.750000,7850.700195,6048.259766,7754.000000,7754.000000,13999800320
2018-02-07,7755.490234,8509.110352,7236.790039,7621.299805,7621.299805,9169280000
2018-02-08,7637.859863,8558.769531,7637.859863,8265.589844,8265.589844,9346750464
2018-02-09,8271.839844,8736.980469,7884.709961,8736.980469,8736.980469,6784820224
2018-02-10,8720.080078,9122.549805,8295.469727,8621.900391,8621.900391,7780960256
2018-02-11,8616.129883,8616.129883,7931.100098,8129.970215,8129.970215,6122189824
2018-02-12,8141.430176,8985.919922,8141.430176,8926.570313,8926.570313,6256439808
2018-02-13,8926.719727,8958.469727,8455.410156,8598.309570,8598.309570,5696719872
2018-02-14,8599.919922,9518.540039,8599.919922,9494.629883,9494.629883,7909819904
2018-02-15,9488.320313,10234.799805,9395.580078,10166.400391,10166.400391,9062540288
2018-02-16,10135.700195,10324.099609,9824.820313,10233.900391,10233.900391,7296159744
2018-02-17,10207.500000,11139.500000,10149.400391,11112.700195,11112.700195,8660880384
2018-02-18,11123.400391,11349.799805,10326.000000,10551.799805,10551.799805,8744009728
2018-02-19,10552.599609,11273.799805,10513.200195,11225.299805,11225.299805,7652089856
2018-02-20,11231.799805,11958.500000,11231.799805,11403.700195,11403.700195,9926540288
2018-02-21,11372.200195,11418.500000,10479.099609,10690.400391,10690.400391,9405339648
2018-02-22,10660.400391,11039.099609,9939.089844,10005.000000,10005.000000,8040079872
2018-02-23,9937.070313,10487.299805,9734.559570,10301.099609,10301.099609,7739500032
2018-02-24,10287.700195,10597.200195,9546.969727,9813.070313,9813.070313,6917929984
2018-02-25,9796.419922,9923.219727,9407.059570,9664.730469,9664.730469,5706939904
2018-02-26,9669.429688,10475.000000,9501.730469,10366.700195,10366.700195,7287690240
2018-02-27,10393.900391,10878.500000,10246.099609,10725.599609,10725.599609,6966179840
2018-02-28,10687.200195,11089.799805,10393.099609,10397.900391,10397.900391,6936189952
2018-03-01,10385.000000,11052.299805,10352.700195,10951.000000,10951.000000,7317279744
2018-03-02,10977.400391,11189.000000,10850.099609,11086.400391,11086.400391,7620590080
2018-03-03,11101.900391,11528.200195,11002.400391,11489.700195,11489.700195,6690570240
2018-03-04,11497.400391,11512.599609,11136.099609,11512.599609,11512.599609,6084149760
2018-03-05,11532.400391,11704.099609,11443.900391,11573.299805,11573.299805,6468539904
2018-03-06,11500.099609,11500.099609,10694.299805,10779.900391,10779.900391,6832169984
2018-03-07,10803.900391,10929.500000,9692.120117,9965.570313,9965.570313,8797910016
2018-03-08,9951.440430,10147.400391,9335.870117,9395.009766,9395.009766,7186089984
2018-03-09,9414.690430,9466.349609,8513.030273,9337.549805,9337.549805,8704190464
2018-03-10,9350.589844,9531.320313,8828.469727,8866.000000,8866.000000,5386319872
2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176
2018-03-12,9602.929688,9937.500000,8956.429688,9205.120117,9205.120117,6457399808
2018-03-13,9173.040039,9470.379883,8958.190430,9194.849609,9194.849609,5991139840
2018-03-14,9214.650391,9355.849609,8068.589844,8269.809570,8269.809570,6438230016
2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952
2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840
2018-03-17,8321.910156,8346.530273,7812.819824,7916.879883,7916.879883,4426149888
2018-03-18,7890.520020,8245.509766,7397.990234,8223.679688,8223.679688,6639190016
2018-03-19,8344.120117,8675.870117,8182.399902,8630.650391,8630.650391,6729110016
2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,8913.469727,6361789952
2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,8929.280273,6043129856
2018-03-22,8939.440430,9100.709961,8564.900391,8728.469727,8728.469727,5530390016
2018-03-23,8736.250000,8879.620117,8360.620117,8879.620117,8879.620117,5954120192
2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,8668.120117,5664600064
2018-03-25,8612.809570,8682.009766,8449.099609,8495.780273,8495.780273,4569880064
2018-03-26,8498.469727,8530.080078,7921.430176,8209.400391,8209.400391,5921039872
2018-03-27,8200.000000,8232.780273,7797.279785,7833.040039,7833.040039,5378250240
2018-03-28,7836.830078,8122.890137,7809.169922,7954.479980,7954.479980,4935289856
2018-03-29,7979.069824,7994.330078,7081.379883,7165.700195,7165.700195,6361229824
2018-03-30,7171.450195,7276.660156,6683.930176,6890.520020,6890.520020,6289509888
2018-03-31,6892.479980,7207.850098,6863.520020,6973.529785,6973.529785,4553269760
2018-04-01,7003.060059,7060.950195,6526.870117,6844.229980,6844.229980,4532100096
2018-04-02,6844.859863,7135.470215,6816.580078,7083.799805,7083.799805,4333440000
2018-04-03,7102.259766,7530.939941,7072.490234,7456.109863,7456.109863,5499700224
2018-04-04,7456.410156,7469.879883,6803.879883,6853.839844,6853.839844,4936000000
2018-04-05,6848.649902,6933.819824,6644.799805,6811.470215,6811.470215,5639320064
2018-04-06,6815.959961,6857.490234,6575.000000,6636.319824,6636.319824,3766810112
2018-04-07,6630.509766,7050.540039,6630.509766,6911.089844,6911.089844,3976610048
2018-04-08,6919.979980,7111.560059,6919.979980,7023.520020,7023.520020,3652499968
2018-04-09,7044.319824,7178.109863,6661.990234,6770.729980,6770.729980,4894060032
2018-04-10,6795.439941,6872.410156,6704.149902,6834.759766,6834.759766,4272750080
2018-04-11,6843.470215,6968.319824,6817.589844,6968.319824,6968.319824,4641889792
2018-04-12,6955.379883,7899.229980,6806.509766,7889.250000,7889.250000,8906250240
2018-04-13,7901.089844,8183.959961,7758.930176,7895.959961,7895.959961,7764460032
2018-04-14,7874.669922,8140.709961,7846.000000,7986.240234,7986.240234,5191430144
2018-04-15,7999.330078,8338.419922,7999.330078,8329.110352,8329.110352,5244480000
2018-04-16,8337.570313,8371.150391,7925.729980,8058.669922,8058.669922,5631309824
2018-04-17,8071.660156,8285.959961,7881.720215,7902.089844,7902.089844,6900879872
2018-04-18,7944.430176,8197.799805,7886.009766,8163.419922,8163.419922,6529909760
2018-04-19,8159.270020,8298.690430,8138.779785,8294.309570,8294.309570,7063209984
2018-04-20,8286.879883,8880.230469,8244.540039,8845.830078,8845.830078,8438110208
2018-04-21,8848.790039,8997.570313,8652.150391,8895.580078,8895.580078,7548550144
2018-04-22,8925.059570,9001.639648,8779.610352,8802.459961,8802.459961,6629899776
2018-04-23,8794.389648,8958.549805,8788.809570,8930.879883,8930.879883,6925190144
2018-04-24,8934.339844,9732.610352,8927.830078,9697.500000,9697.500000,10678800384
2018-04-25,9701.030273,9745.320313,8799.839844,8845.740234,8845.740234,11083100160
2018-04-26,8867.320313,9281.509766,8727.089844,9281.509766,9281.509766,8970559488
2018-04-27,9290.629883,9375.469727,8987.049805,8987.049805,8987.049805,7566289920
2018-04-28,8939.269531,9412.089844,8931.990234,9348.480469,9348.480469,7805479936
2018-04-29,9346.410156,9531.490234,9193.709961,9419.080078,9419.080078,8853000192
2018-04-30,9426.110352,9477.139648,9166.809570,9240.549805,9240.549805,8673920000
2018-05-01,9251.469727,9255.879883,8891.049805,9119.009766,9119.009766,7713019904
2018-05-02,9104.599609,9256.519531,9015.139648,9235.919922,9235.919922,7558159872
2018-05-03,9233.969727,9798.330078,9188.150391,9743.860352,9743.860352,10207299584
2018-05-04,9695.500000,9779.200195,9585.959961,9700.759766,9700.759766,8217829888
2018-05-05,9700.280273,9964.500000,9695.120117,9858.150391,9858.150391,7651939840
2018-05-06,9845.309570,9940.139648,9465.250000,9654.799805,9654.799805,7222280192
2018-05-07,9645.669922,9665.849609,9231.530273,9373.009766,9373.009766,7394019840
2018-05-08,9380.870117,9462.750000,9127.769531,9234.820313,9234.820313,7415869952
2018-05-09,9223.730469,9374.759766,9031.620117,9325.179688,9325.179688,7226890240
2018-05-10,9325.959961,9396.040039,9040.519531,9043.940430,9043.940430,6906699776
2018-05-11,9052.959961,9052.959961,8394.459961,8441.490234,8441.490234,8488520192
2018-05-12,8441.440430,8664.860352,8223.500000,8504.889648,8504.889648,6821380096
2018-05-13,8515.490234,8773.549805,8395.120117,8723.940430,8723.940430,5866379776
2018-05-14,8713.099609,8881.120117,8367.969727,8716.790039,8716.790039,7364149760
2018-05-15,8705.190430,8836.190430,8456.450195,8510.379883,8510.379883,6705710080
2018-05-16,8504.410156,8508.429688,8175.490234,8368.830078,8368.830078,6760220160
2018-05-17,8370.049805,8445.540039,8054.120117,8094.319824,8094.319824,5862530048
2018-05-18,8091.830078,8274.120117,7974.819824,8250.969727,8250.969727,5764190208
2018-05-19,8255.730469,8372.059570,8183.350098,8247.179688,8247.179688,4712399872
2018-05-20,8246.990234,8562.410156,8205.240234,8513.250000,8513.250000,5191059968
2018-05-21,8522.330078,8557.519531,8365.120117,8418.990234,8418.990234,5154990080
2018-05-22,8419.870117,8423.250000,8004.580078,8041.779785,8041.779785,5137010176
2018-05-23,8037.080078,8054.660156,7507.879883,7557.819824,7557.819824,6491120128
2018-05-24,7561.120117,7738.600098,7331.140137,7587.339844,7587.339844,6049220096
2018-05-25,7592.299805,7659.140137,7392.649902,7480.140137,7480.140137,4867829760
2018-05-26,7486.479980,7595.160156,7349.120117,7355.879883,7355.879883,4051539968
2018-05-27,7362.080078,7381.740234,7270.959961,7368.220215,7368.220215,4056519936
2018-05-28,7371.310059,7419.049805,7100.890137,7135.990234,7135.990234,5040600064
2018-05-29,7129.459961,7526.419922,7090.680176,7472.589844,7472.589844,5662660096
2018-05-30,7469.729980,7573.770020,7313.600098,7406.520020,7406.520020,4922540032
2018-05-31,7406.149902,7608.899902,7361.129883,7494.169922,7494.169922,5127130112
2018-06-01,7500.700195,7604.729980,7407.339844,7541.450195,7541.450195,4921460224
2018-06-02,7536.720215,7695.830078,7497.259766,7643.450195,7643.450195,4939299840
2018-06-03,7632.089844,7754.890137,7613.040039,7720.250000,7720.250000,4851760128
2018-06-04,7722.529785,7753.819824,7474.040039,7514.470215,7514.470215,4993169920
2018-06-05,7500.899902,7643.229980,7397.000000,7633.759766,7633.759766,4961739776
2018-06-06,7625.970215,7680.430176,7502.009766,7653.979980,7653.979980,4692259840
2018-06-07,7650.819824,7741.270020,7650.819824,7678.240234,7678.240234,4485799936
2018-06-08,7685.140137,7698.189941,7558.399902,7624.919922,7624.919922,4227579904
2018-06-09,7632.520020,7683.580078,7531.979980,7531.979980,7531.979980,3845220096
2018-06-10,7499.549805,7499.549805,6709.069824,6786.020020,6786.020020,5804839936
2018-06-11,6799.290039,6910.180176,6706.629883,6906.919922,6906.919922,4745269760
2018-06-12,6905.819824,6907.959961,6542.080078,6582.359863,6582.359863,4654380032
2018-06-13,6596.879883,6631.660156,6285.629883,6349.899902,6349.899902,5052349952
2018-06-14,6342.750000,6707.140137,6334.459961,6675.350098,6675.350098,5138710016
2018-06-15,6674.080078,6681.080078,6433.870117,6456.580078,6456.580078,3955389952
2018-06-16,6455.450195,6592.490234,6402.290039,6550.160156,6550.160156,3194170112
2018-06-17,6545.529785,6589.109863,6499.270020,6499.270020,6499.270020,3104019968
2018-06-18,6510.069824,6781.140137,6446.680176,6734.819824,6734.819824,4039200000
2018-06-19,6742.390137,6822.500000,6709.919922,6769.939941,6769.939941,4057029888
2018-06-20,6770.759766,6821.560059,6611.879883,6776.549805,6776.549805,3888640000
2018-06-21,6780.089844,6810.939941,6715.169922,6729.740234,6729.740234,3529129984
2018-06-22,6737.879883,6747.080078,6006.600098,6083.689941,6083.689941,5079810048
2018-06-23,6090.100098,6224.819824,6071.810059,6162.479980,6162.479980,3431360000
2018-06-24,6164.279785,6223.779785,5826.410156,6173.229980,6173.229980,4566909952
2018-06-25,6171.970215,6327.370117,6119.680176,6249.180176,6249.180176,5500810240
2018-06-26,6253.549805,6290.160156,6093.669922,6093.669922,6093.669922,3279759872
2018-06-27,6084.399902,6180.000000,6052.850098,6157.129883,6157.129883,3296219904
2018-06-28,6153.160156,6170.410156,5873.049805,5903.439941,5903.439941,3467800064
2018-06-29,5898.129883,6261.660156,5835.750000,6218.299805,6218.299805,3966230016
2018-06-30,6214.220215,6465.509766,6214.220215,6404.000000,6404.000000,4543860224
2018-07-01,6411.680176,6432.850098,6289.290039,6385.819824,6385.819824,4788259840
2018-07-02,6380.379883,6683.859863,6305.700195,6614.180176,6614.180176,4396930048
2018-07-03,6596.660156,6671.370117,6447.750000,6529.589844,6529.589844,4672309760
2018-07-04,6550.870117,6771.919922,6450.459961,6597.549805,6597.549805,4176689920
2018-07-05,6599.709961,6749.540039,6546.649902,6639.140137,6639.140137,4999240192
2018-07-06,6638.689941,6700.939941,6533.549805,6673.500000,6673.500000,4313959936
2018-07-07,6668.709961,6863.990234,6579.240234,6856.930176,6856.930176,3961080064
2018-07-08,6857.799805,6885.910156,6747.979980,6773.879883,6773.879883,3386210048
2018-07-09,6775.080078,6838.680176,6724.339844,6741.750000,6741.750000,3718129920
2018-07-10,6739.209961,6767.740234,6320.720215,6329.950195,6329.950195,4052430080
2018-07-11,6330.770020,6444.959961,6330.470215,6394.709961,6394.709961,3644859904
2018-07-12,6396.779785,6397.100098,6136.419922,6228.810059,6228.810059,3770170112
2018-07-13,6235.029785,6310.549805,6192.240234,6238.049805,6238.049805,3805400064
2018-07-14,6247.500000,6298.189941,6212.220215,6276.120117,6276.120117,2923670016
2018-07-15,6272.700195,6403.459961,6256.509766,6359.640137,6359.640137,3285459968
2018-07-16,6357.009766,6741.750000,6357.009766,6741.750000,6741.750000,4725799936
2018-07-17,6739.649902,7387.240234,6684.169922,7321.040039,7321.040039,5961950208
2018-07-18,7315.319824,7534.990234,7280.470215,7370.779785,7370.779785,6103410176
2018-07-19,7378.200195,7494.459961,7295.459961,7466.859863,7466.859863,5111629824
2018-07-20,7467.399902,7594.669922,7323.259766,7354.129883,7354.129883,4936869888
2018-07-21,7352.720215,7437.640137,7262.410156,7419.290039,7419.290039,3726609920
2018-07-22,7417.799805,7537.950195,7383.819824,7418.490234,7418.490234,3695460096
2018-07-23,7414.709961,7771.500000,7409.100098,7711.109863,7711.109863,5132480000
2018-07-24,7716.509766,8424.269531,7705.500000,8424.269531,8424.269531,7277689856
2018-07-25,8379.660156,8416.870117,8086.359863,8181.390137,8181.390137,5845400064
2018-07-26,8176.850098,8290.330078,7878.709961,7951.580078,7951.580078,4899089920
2018-07-27,7950.399902,8262.660156,7839.759766,8165.009766,8165.009766,5195879936
2018-07-28,8169.060059,8222.849609,8110.770020,8192.150391,8192.150391,3988750080
2018-07-29,8205.820313,8272.259766,8141.180176,8218.459961,8218.459961,4107190016
2018-07-30,8221.580078,8235.500000,7917.500000,8180.479980,8180.479980,5551400000
2018-07-31,8181.200195,8181.529785,7696.930176,7780.439941,7780.439941,5287530000
2018-08-01,7769.040039,7769.040039,7504.950195,7624.910156,7624.910156,4797620000
2018-08-02,7634.189941,7712.770020,7523.439941,7567.149902,7567.149902,4214110000
2018-08-03,7562.140137,7562.140137,7328.649902,7434.390137,7434.390137,4627150000
2018-08-04,7438.669922,7497.490234,6984.069824,7032.850098,7032.850098,4268390000
2018-08-05,7031.080078,7102.770020,6940.700195,7068.479980,7068.479980,3679110000
2018-08-06,7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000
2018-08-07,6958.319824,7146.560059,6748.240234,6753.120117,6753.120117,4682800000
2018-08-08,6746.850098,6746.850098,6226.220215,6305.799805,6305.799805,5064430000
2018-08-09,6305.560059,6625.729980,6249.069824,6568.229980,6568.229980,4267040000
2018-08-10,6571.419922,6591.259766,6124.520020,6184.709961,6184.709961,4528680000
2018-08-11,6185.790039,6455.740234,6109.029785,6295.729980,6295.729980,4047850000
2018-08-12,6283.649902,6409.850098,6237.500000,6322.689941,6322.689941,5665250000
2018-08-13,6341.359863,6537.049805,6225.720215,6297.569824,6297.569824,4083980000
2018-08-14,6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000
2018-08-15,6221.419922,6588.490234,6221.419922,6308.520020,6308.520020,4895450000
2018-08-16,6294.229980,6473.500000,6276.410156,6334.729980,6334.729980,4328420000
2018-08-17,6340.910156,6582.500000,6324.970215,6580.629883,6580.629883,4992990000
2018-08-18,6583.430176,6617.350098,6353.729980,6423.759766,6423.759766,3984520000
2018-08-19,6422.569824,6537.979980,6361.549805,6506.069824,6506.069824,3311170000
2018-08-20,6500.509766,6536.919922,6297.930176,6308.529785,6308.529785,3665100000
2018-08-21,6301.069824,6500.870117,6298.240234,6488.759766,6488.759766,3377180000
2018-08-22,6486.250000,6816.790039,6310.109863,6376.709961,6376.709961,4668110000
2018-08-23,6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000
2018-08-24,6551.520020,6719.959961,6498.640137,6719.959961,6719.959961,4097820000
2018-08-25,6719.950195,6789.629883,6700.959961,6763.189941,6763.189941,3312600000
2018-08-26,6754.640137,6774.750000,6620.750000,6707.259766,6707.259766,3295500000
2018-08-27,6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4019000000
2018-08-28,6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000
2018-08-29,7091.709961,7113.299805,6970.819824,7047.160156,7047.160156,4145880000
2018-08-30,7043.759766,7072.689941,6834.689941,6978.229980,6978.229980,4463250000
2018-08-31,6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000
2018-09-01,7044.810059,7242.290039,7038.049805,7193.250000,7193.250000,4116050000
2018-09-02,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000
2018-09-03,7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000
2018-09-04,7263.000000,7388.259766,7255.439941,7361.660156,7361.660156,4273640000
2018-09-05,7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000
2018-09-06,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000
2018-09-07,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000
2018-09-08,6460.169922,6534.250000,6197.520020,6225.979980,6225.979980,3835060000
2018-09-09,6223.379883,6446.259766,6201.220215,6300.859863,6300.859863,3671890000
2018-09-10,6301.569824,6374.979980,6292.759766,6329.700195,6329.700195,3714100000
2018-09-11,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000
2018-09-12,6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000
2018-09-13,6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000
2018-09-14,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000
2018-09-15,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000
2018-09-16,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000
2018-09-17,6514.060059,6540.209961,6257.520020,6281.200195,6281.200195,3910780000
2018-09-18,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000
2018-09-19,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000
2018-09-20,6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000
2018-09-21,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000
2018-09-22,6735.049805,6814.560059,6616.799805,6721.979980,6721.979980,4509660000
2018-09-23,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000
